"liga","fecha","mercado","casa","local","visitante","seleccion","cuota","timestamp"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Unibet (IT)","Elche CF","Levante","Levante","3,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Unibet (IT)","Elche CF","Levante","Draw","3,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Betfair","Elche CF","Levante","Elche CF","2,24","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Betfair","Elche CF","Levante","Levante","3,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Betfair","Elche CF","Levante","Draw","3,35","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Marathon Bet","Elche CF","Levante","Elche CF","2,11","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Marathon Bet","Elche CF","Levante","Levante","3,64","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Marathon Bet","Elche CF","Levante","Draw","3,42","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Matchbook","Elche CF","Levante","Elche CF","2,24","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Matchbook","Elche CF","Levante","Levante","3,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Matchbook","Elche CF","Levante","Draw","3,45","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Everygame","Elche CF","Levante","Elche CF","2,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Everygame","Elche CF","Levante","Levante","3,6","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Everygame","Elche CF","Levante","Draw","3,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Betclic (FR)","Elche CF","Levante","Elche CF","2,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Betclic (FR)","Elche CF","Levante","Levante","3,53","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Betclic (FR)","Elche CF","Levante","Draw","3,23","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Coolbet","Elche CF","Levante","Elche CF","2,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Coolbet","Elche CF","Levante","Levante","3,68","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","Coolbet","Elche CF","Levante","Draw","3,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","BetOnline.ag","Elche CF","Levante","Elche CF","2,11","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","BetOnline.ag","Elche CF","Levante","Levante","3,66","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T17:30:00Z","h2h","BetOnline.ag","Elche CF","Levante","Draw","3,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Parions Sport (FR)","Valencia","Getafe","Getafe","4,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Parions Sport (FR)","Valencia","Getafe","Valencia","1,95","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Parions Sport (FR)","Valencia","Getafe","Draw","2,95","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Unibet (FR)","Valencia","Getafe","Getafe","4,15","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Unibet (FR)","Valencia","Getafe","Valencia","2,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Unibet (FR)","Valencia","Getafe","Draw","2,95","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Winamax (FR)","Valencia","Getafe","Getafe","4,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Winamax (FR)","Valencia","Getafe","Valencia","2,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Winamax (FR)","Valencia","Getafe","Draw","3,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Winamax (DE)","Valencia","Getafe","Getafe","4,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Winamax (DE)","Valencia","Getafe","Valencia","2,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Winamax (DE)","Valencia","Getafe","Draw","3,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","1xBet","Valencia","Getafe","Getafe","4,36","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","1xBet","Valencia","Getafe","Valencia","2,16","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","1xBet","Valencia","Getafe","Draw","3,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Tipico","Valencia","Getafe","Getafe","4,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Tipico","Valencia","Getafe","Valencia","2,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Tipico","Valencia","Getafe","Draw","3,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","William Hill","Valencia","Getafe","Getafe","4,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","William Hill","Valencia","Getafe","Valencia","2,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","William Hill","Valencia","Getafe","Draw","3,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Pinnacle","Valencia","Getafe","Getafe","4,35","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Pinnacle","Valencia","Getafe","Valencia","2,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Pinnacle","Valencia","Getafe","Draw","3,04","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Betsson","Valencia","Getafe","Getafe","4,15","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Betsson","Valencia","Getafe","Valencia","2,08","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Betsson","Valencia","Getafe","Draw","3,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Nordic Bet","Valencia","Getafe","Getafe","4,15","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Nordic Bet","Valencia","Getafe","Valencia","2,08","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Nordic Bet","Valencia","Getafe","Draw","3,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Unibet (NL)","Valencia","Getafe","Getafe","4,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Unibet (NL)","Valencia","Getafe","Valencia","2,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Unibet (NL)","Valencia","Getafe","Draw","3,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Unibet (IT)","Valencia","Getafe","Getafe","4,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Unibet (IT)","Valencia","Getafe","Valencia","2,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Unibet (IT)","Valencia","Getafe","Draw","2,95","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Betfair","Valencia","Getafe","Getafe","4,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Betfair","Valencia","Getafe","Valencia","2,12","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Betfair","Valencia","Getafe","Draw","2,96","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Marathon Bet","Valencia","Getafe","Getafe","4,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Marathon Bet","Valencia","Getafe","Valencia","2,11","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Marathon Bet","Valencia","Getafe","Draw","3,02","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Everygame","Valencia","Getafe","Getafe","4,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Everygame","Valencia","Getafe","Valencia","2,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Everygame","Valencia","Getafe","Draw","3,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Matchbook","Valencia","Getafe","Getafe","3,9","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Matchbook","Valencia","Getafe","Valencia","1,97","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Matchbook","Valencia","Getafe","Draw","2,74","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Betclic (FR)","Valencia","Getafe","Getafe","4,08","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Betclic (FR)","Valencia","Getafe","Valencia","1,99","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Betclic (FR)","Valencia","Getafe","Draw","2,92","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Coolbet","Valencia","Getafe","Getafe","4,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Coolbet","Valencia","Getafe","Valencia","2,08","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-29T19:30:00Z","h2h","Coolbet","Valencia","Getafe","Draw","3,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Winamax (FR)","Alavés","Atlético Madrid","Alavés","4,8","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Winamax (FR)","Alavés","Atlético Madrid","Atlético Madrid","1,78","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Winamax (FR)","Alavés","Atlético Madrid","Draw","3,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Winamax (DE)","Alavés","Atlético Madrid","Alavés","4,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Winamax (DE)","Alavés","Atlético Madrid","Atlético Madrid","1,76","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Winamax (DE)","Alavés","Atlético Madrid","Draw","3,65","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Tipico","Alavés","Atlético Madrid","Alavés","4,8","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Tipico","Alavés","Atlético Madrid","Atlético Madrid","1,72","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Tipico","Alavés","Atlético Madrid","Draw","3,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","William Hill","Alavés","Atlético Madrid","Alavés","4,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","William Hill","Alavés","Atlético Madrid","Atlético Madrid","1,8","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","William Hill","Alavés","Atlético Madrid","Draw","3,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Marathon Bet","Alavés","Atlético Madrid","Alavés","4,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Marathon Bet","Alavés","Atlético Madrid","Atlético Madrid","1,8","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Marathon Bet","Alavés","Atlético Madrid","Draw","3,68","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Pinnacle","Alavés","Atlético Madrid","Alavés","4,82","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Pinnacle","Alavés","Atlético Madrid","Atlético Madrid","1,78","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Pinnacle","Alavés","Atlético Madrid","Draw","3,76","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Unibet (FR)","Alavés","Atlético Madrid","Alavés","4,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Unibet (FR)","Alavés","Atlético Madrid","Atlético Madrid","1,77","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Unibet (FR)","Alavés","Atlético Madrid","Draw","3,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Betsson","Alavés","Atlético Madrid","Alavés","4,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Betsson","Alavés","Atlético Madrid","Atlético Madrid","1,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Betsson","Alavés","Atlético Madrid","Draw","3,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Nordic Bet","Alavés","Atlético Madrid","Alavés","4,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Nordic Bet","Alavés","Atlético Madrid","Atlético Madrid","1,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Nordic Bet","Alavés","Atlético Madrid","Draw","3,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Unibet (NL)","Alavés","Atlético Madrid","Alavés","4,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Unibet (NL)","Alavés","Atlético Madrid","Atlético Madrid","1,85","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Unibet (NL)","Alavés","Atlético Madrid","Draw","3,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Unibet (IT)","Alavés","Atlético Madrid","Alavés","4,35","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Unibet (IT)","Alavés","Atlético Madrid","Atlético Madrid","1,81","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Unibet (IT)","Alavés","Atlético Madrid","Draw","3,6","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Betfair","Alavés","Atlético Madrid","Alavés","5,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Betfair","Alavés","Atlético Madrid","Atlético Madrid","1,79","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Betfair","Alavés","Atlético Madrid","Draw","3,65","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","1xBet","Alavés","Atlético Madrid","Alavés","4,82","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","1xBet","Alavés","Atlético Madrid","Atlético Madrid","1,84","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","1xBet","Alavés","Atlético Madrid","Draw","3,77","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Everygame","Alavés","Atlético Madrid","Alavés","4,6","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Everygame","Alavés","Atlético Madrid","Atlético Madrid","1,73","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Everygame","Alavés","Atlético Madrid","Draw","3,6","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Matchbook","Alavés","Atlético Madrid","Alavés","5,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Matchbook","Alavés","Atlético Madrid","Atlético Madrid","1,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Matchbook","Alavés","Atlético Madrid","Draw","3,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","BetOnline.ag","Alavés","Atlético Madrid","Alavés","4,65","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","BetOnline.ag","Alavés","Atlético Madrid","Atlético Madrid","1,77","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","BetOnline.ag","Alavés","Atlético Madrid","Draw","3,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Coolbet","Alavés","Atlético Madrid","Alavés","4,8","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Coolbet","Alavés","Atlético Madrid","Atlético Madrid","1,84","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T15:00:00Z","h2h","Coolbet","Alavés","Atlético Madrid","Draw","3,6","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Parions Sport (FR)","Oviedo","Real Sociedad","Oviedo","3,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Parions Sport (FR)","Oviedo","Real Sociedad","Real Sociedad","2,15","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Parions Sport (FR)","Oviedo","Real Sociedad","Draw","3,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Winamax (FR)","Oviedo","Real Sociedad","Oviedo","3,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Winamax (FR)","Oviedo","Real Sociedad","Real Sociedad","2,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Winamax (FR)","Oviedo","Real Sociedad","Draw","3,15","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Winamax (DE)","Oviedo","Real Sociedad","Oviedo","3,65","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Winamax (DE)","Oviedo","Real Sociedad","Real Sociedad","2,15","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Winamax (DE)","Oviedo","Real Sociedad","Draw","3,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","1xBet","Oviedo","Real Sociedad","Oviedo","3,74","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","1xBet","Oviedo","Real Sociedad","Real Sociedad","2,27","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","1xBet","Oviedo","Real Sociedad","Draw","3,26","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Tipico","Oviedo","Real Sociedad","Oviedo","3,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Tipico","Oviedo","Real Sociedad","Real Sociedad","2,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Tipico","Oviedo","Real Sociedad","Draw","3,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Marathon Bet","Oviedo","Real Sociedad","Oviedo","3,65","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Marathon Bet","Oviedo","Real Sociedad","Real Sociedad","2,21","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Marathon Bet","Oviedo","Real Sociedad","Draw","3,18","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Pinnacle","Oviedo","Real Sociedad","Oviedo","3,72","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Pinnacle","Oviedo","Real Sociedad","Real Sociedad","2,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Pinnacle","Oviedo","Real Sociedad","Draw","3,12","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","William Hill","Oviedo","Real Sociedad","Oviedo","3,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","William Hill","Oviedo","Real Sociedad","Real Sociedad","2,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","William Hill","Oviedo","Real Sociedad","Draw","3,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Betsson","Oviedo","Real Sociedad","Oviedo","3,55","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Betsson","Oviedo","Real Sociedad","Real Sociedad","2,28","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Betsson","Oviedo","Real Sociedad","Draw","3,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Nordic Bet","Oviedo","Real Sociedad","Oviedo","3,55","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Nordic Bet","Oviedo","Real Sociedad","Real Sociedad","2,28","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Nordic Bet","Oviedo","Real Sociedad","Draw","3,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Unibet (NL)","Oviedo","Real Sociedad","Oviedo","3,8","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Unibet (NL)","Oviedo","Real Sociedad","Real Sociedad","2,18","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Unibet (NL)","Oviedo","Real Sociedad","Draw","3,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Unibet (IT)","Oviedo","Real Sociedad","Oviedo","3,65","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Unibet (IT)","Oviedo","Real Sociedad","Real Sociedad","2,12","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-08-30T17:00:00Z","h2h","Unibet (IT)","Oviedo","Real Sociedad","Draw","3,15","2025-08-25T18:37:44.821297"
